Date,Event,Category,White,Black,Result,WhiteElo,BlackElo,Kw,Kb,Rw_Before,Rb_Before,Rw_After,Rb_After,GameKey
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Gvetadze, Sopi","Atalik, Ekaterina",1/2-1/2,2311,2349,40,40,2483.088574423829,2471.219418341088,2482.4055965473653,2471.9023962175515,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Gvetadze, Sopi|Atalik, Ekaterina|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Gvetadze, Sopi","Sliwicka, Alicja",0-1,2311,2271,40,40,2482.4055965473653,2507.5201535076544,2463.8487938722483,2526.0769561827715,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Gvetadze, Sopi|Sliwicka, Alicja|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Ince, Safiye Oyku","Atalik, Ekaterina",0-1,1980,2349,40,40,2477.7666844673263,2471.9023962175515,2457.4291409537063,2492.2399397311715,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Ince, Safiye Oyku|Atalik, Ekaterina|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Injac, Teodora","Kosteniuk, Alexandra",0-1,2421,2483,40,40,2521.121082761924,2604.4980135297924,2505.830583991346,2619.7885123003703,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Injac, Teodora|Kosteniuk, Alexandra|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Javakhishvili, Lela","Uta, Ad",1-0,2437,2028,40,40,2519.4685916825315,2500,2538.34906096332,2481.1195307192115,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Javakhishvili, Lela|Uta, Ad|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Khotenashvili, Bella","Manko, Mariia",1-0,2428,2264,40,40,2577.717305024513,2478.9738222700194,2592.1814272718534,2464.5097000226788,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Khotenashvili, Bella|Manko, Mariia|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Khotenashvili, Bella","Stefanova, Antoaneta",1/2-1/2,2428,2391,40,40,2592.1814272718534,2592.247579244329,2592.18523528545,2592.2437712307324,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Khotenashvili, Bella|Stefanova, Antoaneta|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Kosteniuk, Alexandra","Hrebenshchykova, Yelyzaveta",1-0,2483,2287,40,40,2619.7885123003703,2482.400251931127,2632.267784623208,2469.920979608289,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Kosteniuk, Alexandra|Hrebenshchykova, Yelyzaveta|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Kosteniuk, Alexandra","Khotenashvili, Bella",1/2-1/2,2483,2428,40,40,2632.267784623208,2592.18523528545,2629.970629911745,2594.482389996913,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Kosteniuk, Alexandra|Khotenashvili, Bella|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Maisuradze, Nata","Daulyte-Cornette, Deimante",0-1,2207,2382,40,40,2500,2485.6694128765203,2479.1755325936874,2506.493880282833,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Maisuradze, Nata|Daulyte-Cornette, Deimante|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Malicka, Maria","Roebers, Eline",1/2-1/2,2222,2398,40,40,2519.805146865996,2604.6163111311553,2524.592555149313,2599.8289028478384,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Malicka, Maria|Roebers, Eline|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Maltsevskaya, Aleksandra","Dwilewicz, Katarzyna",0-1,2410,2203,40,40,2546.98863356906,2463.5398173883486,2522.2752239221854,2488.253227035223,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Maltsevskaya, Aleksandra|Dwilewicz, Katarzyna|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Matnadze Bujiashvili, Ann","Kosteniuk, Alexandra",0-1,2311,2483,40,40,2493.6876293239084,2629.970629911745,2481.153664521332,2642.5045947143217,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Matnadze Bujiashvili, Ann|Kosteniuk, Alexandra|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Mickunaite, Agne","Khotenashvili, Bella",0-1,1909,2428,40,40,2483.7169970214095,2594.482389996913,2469.885578993991,2608.313808024331,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Mickunaite, Agne|Khotenashvili, Bella|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Narva Mallqui, Miguel","Drakaki, Anna-Maria",1-0,2413,1936,40,40,2516.419730688393,2500,2535.475238076573,2480.94449261182,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Narva Mallqui, Miguel|Drakaki, Anna-Maria|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Nomin-Erdene, Davaademberel","Bulmaga, Ion",1/2-1/2,2314,2395,40,40,2491.7457594044276,2518.1444456628756,2493.2624723050417,2516.627732762262,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Nomin-Erdene, Davaademberel|Bulmaga, Ion|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Osmak, Yuliia","Gvetadze, Sopi",0-1,2456,2311,40,40,2607.973107833441,2463.8487938722483,2580.121902857682,2491.6999988480075,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Osmak, Yuliia|Gvetadze, Sopi|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Osmak, Yuliia","Kirtadze, Anastasia",1-0,2456,2281,40,40,2580.121902857682,2501.207783854621,2595.6557797535283,2485.6739069587748,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Osmak, Yuliia|Kirtadze, Anastasia|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Paasikangas, Johanna","Roebers, Eline",0-1,2104,2398,40,40,2500,2599.8289028478384,2485.5935224868444,2614.235380360994,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Paasikangas, Johanna|Roebers, Eline|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Roebers, Eline","Charkhalashvili, Inga",1/2-1/2,2398,2235,40,40,2614.235380360994,2460.0631496265582,2605.9005306156996,2468.3979993718526,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Roebers, Eline|Charkhalashvili, Inga|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Roebers, Eline","Piddubna, Bozhena",1-0,2398,2291,40,40,2605.9005306156996,2463.6011698601305,2618.1383721822885,2451.3633282935416,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Roebers, Eline|Piddubna, Bozhena|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Schulze, Lara","Batsiashvili, Nino",1/2-1/2,2335,2462,40,40,2443.7170935875847,2577.145449299713,2451.0412699016183,2569.8212729856796,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Schulze, Lara|Batsiashvili, Nino|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Sevcikova, Lucia","Javakhishvili, Lela",1-0,2126,2437,40,40,2479.9998715485676,2538.34906096332,2503.3274947192776,2515.02143779261,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Sevcikova, Lucia|Javakhishvili, Lela|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Sivanandan, Bodhana","Avramidou, Anastasia",1/2-1/2,2185,2310,40,40,2531.3732985526385,2493.1033955575617,2529.179172414771,2495.297521695429,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Sivanandan, Bodhana|Avramidou, Anastasia|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Sliwicka, Alicja","Zherebtsova, Alexandra",1-0,2271,2303,40,40,2526.0769561827715,2500,2544.578658331075,2481.4982978516964,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Sliwicka, Alicja|Zherebtsova, Alexandra|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Stefanova, Antoaneta","Antolak, Julia",1-0,2391,2254,40,40,2592.2437712307324,2463.4100587249054,2605.149714556473,2450.5041153991647,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Stefanova, Antoaneta|Antolak, Julia|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Stefanova, Antoaneta","Zaksaite, Salomeja",1-0,2391,2106,40,40,2605.149714556473,2503.074486831523,2619.4372143870205,2488.7869870009754,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Stefanova, Antoaneta|Zaksaite, Salomeja|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Tsatsalashvili, Keti","Arabidze, Meri",0-1,2305,2410,40,40,2578.1429605065728,2576.0953901113394,2558.0250942444213,2596.213256373491,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Tsatsalashvili, Keti|Arabidze, Meri|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Tsatsalashvili, Keti","Cramling Bellon, Anna",1-0,2305,2074,40,40,2558.0250942444213,2462.0957078545857,2572.639130693321,2447.481671405686,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Tsatsalashvili, Keti|Cramling Bellon, Anna|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Unuk, Laura","Khotenashvili, Bella",0-1,2314,2428,40,40,2511.901356723385,2608.313808024331,2497.3131014180203,2622.902063329696,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Unuk, Laura|Khotenashvili, Bella|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Ushenina, Anna","Alfano, Emilie",1/2-1/2,2406,2064,40,40,2561.5638849314737,2500,2558.056613458064,2503.5072714734097,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Ushenina, Anna|Alfano, Emilie|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Ushenina, Anna","Papp, Petra",1-0,2406,2269,40,40,2558.056613458064,2450.1057547300343,2572.035000600793,2436.1273675873053,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Ushenina, Anna|Papp, Petra|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Ushenina, Anna","Sevcikova, Lucia",1-0,2406,2126,40,40,2572.035000600793,2503.3274947192776,2588.1306429494107,2487.23185237066,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Ushenina, Anna|Sevcikova, Lucia|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Zherebtsova, Alexandra","Osmak, Yuliia",1/2-1/2,2303,2456,40,40,2481.4982978516964,2595.6557797535283,2487.8430329144207,2589.311044690804,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Zherebtsova, Alexandra|Osmak, Yuliia|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,European Women's Rapid and Blitz Chess Championship 2026 | Rapid,Blitz,"Zonyte, Aukse","Tsatsalashvili, Keti",0-1,1586,2305,40,40,2500,2572.639130693321,2484.1215659040395,2588.5175647892816,"2026-01-10|European Women's Rapid and Blitz Chess Championship 2026 | Rapid|Zonyte, Aukse|Tsatsalashvili, Keti|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Anand V,"Aravindh, Chithambaram VR.",1-0,2743,2700,40,40,2551.776533213089,2393.389499730616,2563.242215603628,2381.9238173400768,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Anand V|Aravindh, Chithambaram VR.|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Anand V,Erigaisi Arjun,0-1,2743,2775,40,40,2563.242215603628,2526.004625136653,2541.1068179179624,2548.1400228223188,2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Anand V|Erigaisi Arjun|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Anand V,"Niemann, Hans Moke",1-0,2743,2725,40,40,2541.1068179179624,2514.629965207657,2559.5856313486142,2496.151151777005,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Anand V|Niemann, Hans Moke|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Anand V,"Wei, Yi",1/2-1/2,2743,2754,40,40,2559.5856313486142,2482.125100358616,2555.199084857741,2486.511646849489,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Anand V|Wei, Yi|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"Aravindh, Chithambaram VR.","Murzin, Volodar",0-1,2700,2652,40,40,2381.9238173400768,2479.718194838873,2367.409207997437,2494.2328041815126,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Aravindh, Chithambaram VR.|Murzin, Volodar|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"Aravindh, Chithambaram VR.",Praggnanandhaa R,1-0,2700,2758,40,40,2367.409207997437,2495.7868824177663,2394.4803051623153,2468.715785252888,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Aravindh, Chithambaram VR.|Praggnanandhaa R|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"Aravindh, Chithambaram VR.","Wei, Yi",1-0,2700,2754,40,40,2394.4803051623153,2486.511646849489,2419.6575303667887,2461.3344216450155,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Aravindh, Chithambaram VR.|Wei, Yi|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Erigaisi Arjun,"Aravindh, Chithambaram VR.",1-0,2775,2700,40,40,2548.1400228223188,2419.6575303667887,2561.063646642203,2406.7339065469046,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Erigaisi Arjun|Aravindh, Chithambaram VR.|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Erigaisi Arjun,"Murzin, Volodar",1-0,2775,2652,40,40,2561.063646642203,2494.2328041815126,2577.2633100921744,2478.033140731541,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Erigaisi Arjun|Murzin, Volodar|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Erigaisi Arjun,Nihal Sarin,1-0,2775,2716,40,40,2577.2633100921744,2555.800646323535,2596.029389036508,2537.0345673792017,2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Erigaisi Arjun|Nihal Sarin|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Erigaisi Arjun,Praggnanandhaa R,0-1,2775,2758,40,40,2596.029389036508,2468.715785252888,2569.011945963534,2495.733228325862,2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Erigaisi Arjun|Praggnanandhaa R|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Erigaisi Arjun,"So, Wesley",0-1,2775,2753,40,40,2569.011945963534,2500.768552773195,2545.133293308823,2524.647205427906,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Erigaisi Arjun|So, Wesley|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"Murzin, Volodar",Anand V,0-1,2652,2743,40,40,2478.033140731541,2555.199084857741,2462.4035421860926,2570.8286834031896,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Murzin, Volodar|Anand V|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"Murzin, Volodar",Praggnanandhaa R,1/2-1/2,2652,2758,40,40,2462.4035421860926,2495.733228325862,2464.316289284038,2493.820481227917,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Murzin, Volodar|Praggnanandhaa R|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"Murzin, Volodar","So, Wesley",0-1,2652,2753,40,40,2464.316289284038,2524.647205427906,2447.754725482082,2541.208769229862,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Murzin, Volodar|So, Wesley|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"Murzin, Volodar","Wei, Yi",0-1,2652,2754,40,40,2447.754725482082,2461.3344216450155,2428.536037807139,2480.5531093199584,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Murzin, Volodar|Wei, Yi|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"Niemann, Hans Moke","Aravindh, Chithambaram VR.",1-0,2725,2700,40,40,2496.151151777005,2406.7339065469046,2511.1145938764244,2391.770464447485,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Niemann, Hans Moke|Aravindh, Chithambaram VR.|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"Niemann, Hans Moke",Erigaisi Arjun,1/2-1/2,2725,2775,40,40,2511.1145938764244,2545.133293308823,2513.0666334880802,2543.181253697167,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Niemann, Hans Moke|Erigaisi Arjun|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"Niemann, Hans Moke","Murzin, Volodar",0-1,2725,2652,40,40,2513.0666334880802,2428.536037807139,2488.2944535579263,2453.308217737293,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Niemann, Hans Moke|Murzin, Volodar|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"Niemann, Hans Moke",Nihal Sarin,0-1,2725,2716,40,40,2488.2944535579263,2537.0345673792017,2471.081898379395,2554.247122557733,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Niemann, Hans Moke|Nihal Sarin|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"Niemann, Hans Moke",Praggnanandhaa R,1-0,2725,2758,40,40,2471.081898379395,2493.820481227917,2492.388970766554,2472.513408840758,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Niemann, Hans Moke|Praggnanandhaa R|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Nihal Sarin,Anand V,1-0,2716,2743,40,40,2554.247122557733,2570.8286834031896,2575.200909881572,2549.8748960793505,2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Nihal Sarin|Anand V|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Nihal Sarin,"Aravindh, Chithambaram VR.",1/2-1/2,2716,2700,40,40,2575.200909881572,2391.770464447485,2565.5245792552582,2401.446795073799,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Nihal Sarin|Aravindh, Chithambaram VR.|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Nihal Sarin,"Murzin, Volodar",1-0,2716,2652,40,40,2565.5245792552582,2453.308217737293,2579.2805160407756,2439.5522809517756,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Nihal Sarin|Murzin, Volodar|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Nihal Sarin,Praggnanandhaa R,1-0,2716,2758,40,40,2579.2805160407756,2472.513408840758,2593.3209317274445,2458.472993154089,2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Nihal Sarin|Praggnanandhaa R|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Nihal Sarin,"So, Wesley",0-1,2716,2753,40,40,2593.3209317274445,2541.208769229862,2570.3434097901677,2564.1862911671387,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Nihal Sarin|So, Wesley|0-1|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Praggnanandhaa R,Anand V,1/2-1/2,2758,2743,40,40,2458.472993154089,2549.8748960793505,2463.61639709654,2544.7314921368998,2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Praggnanandhaa R|Anand V|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Praggnanandhaa R,"So, Wesley",1/2-1/2,2758,2753,40,40,2463.61639709654,2564.1862911671387,2469.2492145578058,2558.553473705873,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Praggnanandhaa R|So, Wesley|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,Praggnanandhaa R,"Wei, Yi",1/2-1/2,2758,2754,40,40,2469.2492145578058,2480.5531093199584,2469.8996895451924,2479.902634332572,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|Praggnanandhaa R|Wei, Yi|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"So, Wesley",Anand V,1-0,2753,2743,40,40,2558.553473705873,2544.7314921368998,2577.7582359782655,2525.526729864507,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|So, Wesley|Anand V|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"So, Wesley","Aravindh, Chithambaram VR.",1-0,2753,2700,40,40,2577.7582359782655,2401.446795073799,2588.398880147165,2390.8061509048994,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|So, Wesley|Aravindh, Chithambaram VR.|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"So, Wesley","Niemann, Hans Moke",1-0,2753,2725,40,40,2588.398880147165,2492.388970766554,2603.0086177456974,2477.7792331680216,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|So, Wesley|Niemann, Hans Moke|1-0|Blitz|LumbrasGigaBase_OTB_2026.pgn"
2026-01-10,Tata Steel India Rapid and Blitz 2026 | Blitz Men,Blitz,"So, Wesley","Wei, Yi",1/2-1/2,2753,2754,40,40,2603.0086177456974,2479.902634332572,2596.2044618599875,2486.7067902182816,"2026-01-10|Tata Steel India Rapid and Blitz 2026 | Blitz Men|So, Wesley|Wei, Yi|1/2-1/2|Blitz|LumbrasGigaBase_OTB_2026.pgn"
