name,rating,games,first_date,entry_rating,is_seed,Pass,EntryMode,StartR,KNormal,KNew,KNewGames,RetroGamesN
Yun Seonghyeon,3048,185,1990-12-01,3128.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zeng Yuanhai,3048,25,2017-11-01,3033,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhu Yanzhen,3048,13,2021-08-27,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kono Mitsuki,3047,92,1993-02-10,3012.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Cai Wenchi,3046,19,2013-08-13,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Guo Xinyi,3046,49,2009-12-19,3010.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kondo Toshiki,3046,36,2020-08-11,3032.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wan Enze,3046,14,2021-08-25,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yang Yoojun,3046,18,2020-03-27,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhang Yabo,3046,67,2007-07-11,2968.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kim Seunggu,3045,24,2023-01-30,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Suzuki Takeo,3045,8,1972-02-03,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wang Ziang,3045,8,2016-12-16,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zheng Miaoxin,3045,54,2007-01-10,3001.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Choi Wongyong,3044,105,2001-09-12,3085.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Michael Redmond,3044,230,1985-09-07,2963.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wi Taewoong,3044,92,2014-07-06,3038.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Hong Seokui Ama.,3042,6,2013-02-25,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Park Kyuongkeun,3042,53,2010-08-02,2973.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Takeshita Ryoya,3042,50,2021-04-26,3028.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhou Bo,3042,40,1997-02-19,3075.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Lai Youcheng Ama.,3041,13,2021-02-22,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Ma Xiaobing,3041,140,2002-04-19,3048.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
O Meien,3041,1064,1979-09-01,3151.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Qiao Ran,3041,12,2015-05-25,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Suzuki Ayumi,3041,417,2002-06-19,2988,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wang Yubo,3041,229,2011-09-06,2885,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yamikumo Tsubasa Ama.,3041,8,2019-02-18,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yun Yeseong,3041,8,2018-01-11,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Jeong Junwoo,3040,11,2023-07-28,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Lee Hyungjin,3040,85,2010-08-05,3034.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Lee Minseok,3040,12,2024-04-04,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Lee Seongjae,3040,129,1993-10-20,3063.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Cheng Honghao,3039,19,2013-01-12,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Haruyama Isamu,3039,78,1971-02-04,3054.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Hisajima Kunio,3039,74,1972-12-10,3007.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Hu Shuai,3039,6,2007-07-11,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kurita Yoshiki Ama.,3039,20,2017-02-20,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Nakane Daiki,3039,6,2025-01-23,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Park Yeonglong,3039,89,2010-01-16,2950.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Takeuchi Kosuke,3039,56,2010-09-30,3055.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Uchida Shuhei,3039,185,2005-07-19,3066.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wu Junyi,3038,23,2021-08-25,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kim Sooyong,3037,42,2006-08-14,3101.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Lee Hyeonjun,3037,60,2012-05-14,3086.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Mukai Chiaki,3037,381,2005-10-06,3072.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wang Jianan,3037,12,2007-07-11,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhang Xuebin,3037,145,2001-03-21,3145.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Hu Xiao,3036,14,2018-10-23,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Li Cong,3036,12,2007-07-11,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Liu Zhaozhe,3036,71,2012-12-26,3012.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Tang Yi,3036,367,2004-03-30,3052.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wang Xiru,3036,18,2013-02-13,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wang Yichen,3036,12,2009-12-19,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Iguchi Toyohide,3035,76,1990-05-21,2906.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Iwata Tatsuaki,3035,187,1970-01-28,3039.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Jen Youngkyu,3035,49,2006-03-18,3027,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Li Xiaoxi (s),3035,153,2019-08-30,2969.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Nakano Yasuhiro,3035,207,1994-04-28,2990.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Tozawa Akinobu,3035,44,1970-05-06,3052.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yang Jaeho,3035,417,1987-04-04,3101,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Choi Kyubyeong,3034,383,1989-01-16,3059.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Jong Hyeonsan,3034,65,1986-04-23,3111.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Takashima Yugo,3034,81,2014-07-14,2977,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yun Seongsik,3034,14,2018-09-04,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhang Wendong,3034,384,1985-05-04,3101.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Dong Yan,3033,236,1993-01-03,3038.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Eom Donggun,3033,7,2023-08-29,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Huang Siyuan,3033,6,2024-03-29,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Li Xinchen,3033,54,2020-05-12,2984.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Sakata Eio,3033,560,1970-01-16,3074.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wei Xiaolin,3033,7,2023-11-12,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Xiao Zebin,3033,13,2021-04-12,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Chen Siyuan,3032,6,2013-09-27,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Choi Hyunjae,3032,75,2010-01-16,2974.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Lee Minjin,3032,280,2000-06-05,3005.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Morita Michihiro,3032,203,1985-02-13,3030.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Nishida Terumi,3032,57,1989-05-10,3003.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Gui Wenbo,3031,42,2005-07-23,3014.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Ma Jingyuan,3031,59,2021-08-27,3045.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wei Mingrui,3031,6,2007-07-11,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Choi Wonjin,3030,15,2022-12-23,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Imabun Taro,3030,79,2018-07-04,2985.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yanai Kazuma,3030,9,2025-01-23,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Chen Boshao,3029,11,2024-04-15,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Ding Lie,3029,87,2005-06-19,3020.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Go Seigen,3029,37,1970-02-19,3015.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Lu Junren,3029,12,2016-08-06,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Fujimura Yosuke,3028,65,2013-08-22,3084.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kiyonari Tetsuya,3028,358,1980-06-04,2984.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Liao Guiyong,3028,124,1984-12-04,2978.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Qiao Shiyao,3028,6,2007-07-11,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Tang Jingxuan,3028,18,2012-02-04,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhang Hongjie,3028,13,2007-07-11,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhang Qin,3028,12,2024-03-30,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhou Zhenyu Ama.,3028,11,2019-10-10,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Okawa Takuya,3027,67,2018-01-29,3039.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Otani Naoki,3027,56,2014-02-11,2940.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Tokimoto Hajime,3027,67,1976-02-11,3049.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wang Lu,3027,12,2004-03-31,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yamabe Toshiro,3027,127,1970-01-14,2959.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhang Chi,3027,13,2004-03-13,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhao Yikang Ama.,3027,4,2021-06-25,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Bao Yun,3026,2,2002-01-18,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Chen Bisen,3026,14,2016-09-24,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Liu Yunlong,3026,15,2007-07-11,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Ma Rulong,3026,22,2007-07-12,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Miyagawa Fumihiko,3026,17,1990-04-22,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Ruan Yunsheng,3026,98,1985-04-27,2959.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Su Guangyue,3026,9,2008-01-25,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Sun Zhe Insei,3026,2,2010-08-02,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Andy Liu,3025,8,2011-08-10,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Hwang Jaeyeon,3025,107,2011-08-23,3065.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Li Sixuan,3025,130,2019-08-30,2797.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Li Zehao,3025,3,2021-08-24,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Lin Zijie,3025,28,2021-04-05,2998.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Obuchi Kotaro,3025,104,2008-10-16,3071.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Tsuneishi Takashi,3025,84,2012-02-16,3112.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Chen Dongru,3024,9,2009-03-03,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Inori Yoko,3024,96,1997-06-04,3042.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Jiang Chenzhong,3024,9,2007-07-11,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Ki Minchan,3024,5,2023-12-25,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kim Hyunbin,3024,6,2022-05-27,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Song Hyeryung,3024,117,2015-01-17,3021.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kageyama Toshiro,3023,23,1970-11-26,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kim Minseok,3023,39,2018-06-17,2967.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kono Takashi,3023,91,1992-02-12,2840.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Li Yi,3023,20,2002-12-21,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Li Zhu,3023,5,2007-07-11,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Park Siyeol,3023,61,2009-03-01,3052.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wang Ruoran,3023,7,2014-01-10,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wang Zheming,3023,16,2008-12-16,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yoda Ozora,3023,18,2022-02-28,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Chen Tuli,3022,4,2021-04-05,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Lee Jaesung Ama.,3022,5,2017-10-30,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Cao Cong,3021,2,2017-06-12,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Choi Jeonggwan,3021,8,2023-01-23,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Ding Kewen,3021,75,2021-08-26,2930.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kim Hyenchan,3021,128,2012-03-14,3189.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kim Kibum,3021,18,2019-10-02,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kim Yeongsam,3021,127,1994-04-22,2959,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yu Xuan,3021,2,2001-09-16,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Bae Junhee,3020,41,2006-08-17,2956,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Handa Dogen,3020,19,1970-05-14,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Hashimoto Utaro,3020,232,1970-01-12,3211.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Imamura Toshiya,3020,583,1982-05-24,3057.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Lee Chungyu,3020,125,2008-08-21,3081.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Tang Chongzhe Ama.,3020,2,2021-06-21,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Uchida Shuhei Insei,3020,3,2005-04-26,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Xi Yanyan,3020,2,2004-03-13,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Ying Yitao,3020,24,2012-08-10,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yu Fulin,3020,6,2018-06-12,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Alexander Dinerchtein,3019,61,2001-06-12,3179.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Asahi Yutoshi,3019,6,2025-04-07,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Chen Runtao,3019,7,2008-12-16,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Gu Ruize,3019,5,2018-12-20,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Hou Jingzhe,3019,10,2015-01-11,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Im Sanggyu,3019,15,2022-05-19,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Ju Hyeongwuk,3019,62,2001-07-16,2976.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kamimura Haruo,3019,140,1976-03-03,3076.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Lou Xi,3019,20,2007-07-11,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhao Zhongxuan,3019,20,2016-08-09,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Fan Hui,3018,24,2013-12-12,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Furuya Yutaka,3018,125,1998-03-25,3084.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kim Donghee (s),3018,14,2019-12-14,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Li Jie,3018,160,2000-04-25,3133.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Li Kui,3018,3,2002-04-17,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Sonoda Yuichi,3018,369,1976-03-04,2926.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Tamai Shin,3018,54,2005-04-26,2983.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yang Yi (s),3018,24,2009-12-19,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yang Yilun,3018,2,1984-03-03,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yu Haoran,3018,5,2017-03-26,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Cui Ning,3017,18,2002-04-25,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
He Tianyu,3017,7,2021-08-30,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Ikawa Ryougo,3017,7,2023-06-15,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kanno Kiyonori,3017,39,1971-02-04,3068.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kawahara Yu,3017,21,2022-04-01,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kim Hyemin,3017,456,2001-11-15,2872.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kobayashi Izumi,3017,310,1996-02-28,3182.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Luo Yan,3017,22,2014-01-11,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Miyatani Fuga,3017,3,2025-01-23,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Shimada Yoshikuni,3017,6,1986-02-12,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
He Xin Ama.,3016,6,2021-06-26,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Hong Seyoung,3016,10,2024-03-25,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Hua Chang,3016,10,2019-01-12,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Hyun Yoobin,3016,98,2016-08-06,3044,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Jin Donggyu,3016,89,2005-02-03,3070.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kang Woohyuk,3016,65,2015-09-30,2996.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kim Kieon,3016,3,2023-08-16,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kobayashi Reiko,3016,68,1971-02-11,3041.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Lou Luoning,3016,24,2011-06-25,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Shibano Ryunosuke,3016,25,2017-02-22,3022.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Shibano Toramaru Insei,3016,1,2014-06-20,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Wu Zhenyu (s),3016,20,2013-12-10,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yang Chukun Ama.,3016,5,2023-03-31,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yin Songtao,3016,11,2017-08-17,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhang Qi,3016,3,2017-11-01,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Ni Linqiang,3015,20,1985-05-01,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Dong Ming,3014,16,2007-01-24,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kang Jaewoo,3014,7,2024-04-01,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kim Junghyun (s),3014,3,2023-08-16,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Yan An,3014,14,1985-05-08,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhang Haowei,3014,1,2019-02-27,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhang Xuanming,3014,15,2024-03-29,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Zhu Renkun,3014,7,2007-07-11,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Choi Kihoon,3013,67,2007-07-18,3103.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Fujisawa Hideyuki,3013,551,1970-01-07,3055.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Han Jinrui,3013,3,2021-10-22,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Hong Maleunsaem Ama.,3013,6,2008-02-18,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Hong Taesun,3013,112,1986-08-06,2967.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kim Dayoung,3013,260,2016-02-18,3040,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Kim Donghee,3013,22,2004-07-14,3000,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
Lee Danbee Ama.,3013,3,2018-10-08,3000,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,20,100,25
