Country,SourceName,CanonicalName
Austria,1. Simmeringer SC,1. Simmeringer SC
Austria,FC Admira Wacker,Admira Wacker
Austria,FC Trenkwalder Admira,Admira Wacker
Austria,SCR Altach,Altach
Austria,Austria Klagenfurt,Austria Klagenfurt
Austria,SK Austria Klagenfurt,Austria Klagenfurt
Austria,Austria Lustenau,Austria Lustenau
Austria,Austria Salzburg,Austria Salzburg
Austria,Austria Wien,Austria Vienna
Austria,Blau-Weiß Linz,Blau-Weiß Linz
Austria,FC Blau Weiß Linz,Blau-Weiß Linz
Austria,Dsv Leoben,Dsv Leoben
Austria,ESV Austria Graz,ESV Austria Graz
Austria,FC Alpe Adria,FC Alpe Adria
Austria,FC Dornbirn 1913,FC Dornbirn 1913
Austria,FC Kaernten,FC Kaernten
Austria,FC Stadlau,FC Stadlau
Austria,FC Superfund,FC Superfund
Austria,FC Vorarlberg,FC Vorarlberg
Austria,FC Wien,FC Wien
Austria,Favoritner AC,Favoritner AC
Austria,First Vienna FC,First Vienna FC
Austria,Grazer AK,Grazer AK
Austria,Grazer SC Straßenbahn,Grazer SC Straßenbahn
Austria,SV Grödig,Grödig
Austria,TSV Hartberg,Hartberg
Austria,KSV Superfund,Kapfenberg
Austria,Kapfenberger SV 1919,Kapfenberg
Austria,Kremser SC,Kremser SC
Austria,LASK,LASK
Austria,LASK Linz,LASK
Austria,SV Mattersburg,Mattersburg
Austria,Rapid,Rapid
Austria,Rapid Wien,Rapid Vienna
Austria,FC Salzburg,Red Bull Salzburg
Austria,RB Salzburg,Red Bull Salzburg
Austria,Rheindorf Altach,Rheindorf Altach
Austria,SV Ried,Ried
Austria,SC Eisenstadt,SC Eisenstadt
Austria,SC Neusiedl See 1919,SC Neusiedl See 1919
Austria,SC Wacker Wien,SC Wacker Wien
Austria,SK Admira Vienna,SK Admira Vienna
Austria,SV Chemie Linz,SV Chemie Linz
Austria,SV Schwechat,SV Schwechat
Austria,SV Spittal Drau,SV Spittal Drau
Austria,Salzburg,Salzburg
Austria,Salzburger AK 1914,Salzburger AK 1914
Austria,Schwarz Weiss Bregenz,Schwarz Weiss Bregenz
Austria,Sk Austria Kaernten,Sk Austria Kaernten
Austria,Sportclub,Sportclub
Austria,SKN St Poelten,St. Pölten
Austria,SKN St. Pölten,St. Pölten
Austria,Sturm Graz,Sturm Graz
Austria,Union Wels,Union Wels
Austria,Vfb Moedling,Vfb Moedling
Austria,Vorwaerts Steyr,Vorwaerts Steyr
Austria,Vse St Poelten,Vse St Poelten
Austria,WSG Radenthein,WSG Radenthein
Austria,WSG Tirol,WSG Tirol
Austria,WSG Wattens,WSG Wattens
Austria,WSV Donawitz,WSV Donawitz
Austria,FC Wacker Innsbruck,Wacker Innsbruck
Austria,Wiener AC,Wiener AC
Austria,1. Wiener Neustädter SC,Wiener Neustadt
Austria,SC Magna Wiener Neustadt,Wiener Neustadt
Austria,SC Wiener Neustadt,Wiener Neustadt
Austria,Wiener Sportklub,Wiener Sportklub
Austria,Wolfsberger AC,Wolfsberger
Austria,ÖMV Olympia,ÖMV Olympia
Belgium,Afc Tubize,Afc Tubize
Belgium,Anderlecht,Anderlecht
Belgium,RSC Anderlecht,Anderlecht
Belgium,Antwerp,Antwerp
Belgium,Royal Antwerp FC,Antwerp
Belgium,Athletic Running Bruxelles,Athletic Running Bruxelles
Belgium,K Beerschot VA,Beerschot
Belgium,K Beerschot Vac,Beerschot
Belgium,Beerschot AC,Beerschot AC
Belgium,Cercle Brugge,Cercle Brugge
Belgium,Sporting Charleroi,Charleroi
Belgium,Club Brugge,Club Brugge
Belgium,Club Brugge KV,Club Brugge
Belgium,Daring Club Molenbeek,Daring Club Molenbeek
Belgium,Dender,Dender
Belgium,FCV Dender EH,Dender
Belgium,Eendracht Aalst,Eendracht Aalst
Belgium,AS Eupen,Eupen
Belgium,KAS Eupen,Eupen
Belgium,Excelsior Mouscron,Excelsior Mouscron
Belgium,FC Lommel,FC Lommel
Belgium,Genk,Genk
Belgium,KRC Genk,Genk
Belgium,Gent,Gent
Belgium,KAA Gent,Gent
Belgium,Germinal Ekeren,Germinal Ekeren
Belgium,K Berchem Sport Antwerp,K Berchem Sport Antwerp
Belgium,K Beringen FC,K Beringen FC
Belgium,K Boom FC,K Boom FC
Belgium,K Sint-Niklase SKE,K Sint-Niklase SKE
Belgium,K Waterschei SV Thor Genk,K Waterschei SV Thor Genk
Belgium,KFC Diest,KFC Diest
Belgium,KRC Mechelen,KRC Mechelen
Belgium,KSC Hasselt,KSC Hasselt
Belgium,KSC Verbroedering Geel,KSC Verbroedering Geel
Belgium,KSC Winterslag,KSC Winterslag
Belgium,KSK Beveren,KSK Beveren
Belgium,KSK Tongeren,KSK Tongeren
Belgium,KSV Roeselare,KSV Roeselare
Belgium,KSV Waregem,KSV Waregem
Belgium,KV Turnhout,KV Turnhout
Belgium,KVK Tienen,KVK Tienen
Belgium,KVV Crossing Elewijt,KVV Crossing Elewijt
Belgium,Koninklijke Beringen Heusden Zolder,Koninklijke Beringen Heusden Zolder
Belgium,Koninklijke Lyra TSV,Koninklijke Lyra TSV
Belgium,KV Kortrijk,Kortrijk
Belgium,Kortrijk,Kortrijk
Belgium,Krc Zuid West Vlaanderen,Krc Zuid West Vlaanderen
Belgium,RAAL La Louviére,La Louvière
Belgium,Lierse SK,Lierse SK
Belgium,Sporting Lokeren,Lokeren
Belgium,Lommel United,Lommel United
Belgium,KV Mechelen,Mechelen
Belgium,Mechelen,Mechelen
Belgium,RWD Molenbeek,Molenbeek
Belgium,Rwd Molenbeek,Molenbeek
Belgium,Royal Excel Mouscron,Mouscron
Belgium,OH Leuven,OH Leuven
Belgium,Oud-Heverlee Leuven,OH Leuven
Belgium,KV Oostende,Oostende
Belgium,Patro Eisden Maasmechelen,Patro Eisden Maasmechelen
Belgium,RCS Vervietois,RCS Vervietois
Belgium,RCS la Forestoise,RCS la Forestoise
Belgium,RESC Brussels,RESC Brussels
Belgium,RFC De Liege,RFC De Liege
Belgium,RFC Seraing,RFC Seraing
Belgium,RFC Tilleur Saint Nicolas,RFC Tilleur Saint Nicolas
Belgium,RFC Tournai,RFC Tournai
Belgium,RRC Tournaisien,RRC Tournaisien
Belgium,RRFC Montegnee,RRFC Montegnee
Belgium,Raa Louvieroise,Raa Louvieroise
Belgium,Racing Bruxelles,Racing Bruxelles
Belgium,Racing Jet Wavre,Racing Jet Wavre
Belgium,Racing White Brussels,Racing White Brussels
Belgium,Raec Mons,Raec Mons
Belgium,Royal Leopold Uccle FC,Royal Leopold Uccle FC
Belgium,Royal Uccle Sport,Royal Uccle Sport
Belgium,Sint-Truiden,Sint-Truiden
Belgium,Sint-Truidense VV,Sint-Truiden
Belgium,Skill Bruxelles,Skill Bruxelles
Belgium,Standard Liège,Standard Liège
Belgium,Tubantia Borgerhout VK,Tubantia Borgerhout VK
Belgium,Union Saint-Gilloise,Union Saint-Gilloise
Belgium,Waasland Beveren,Waasland-Beveren
Belgium,Waasland-Beveren,Waasland-Beveren
Belgium,KVC Westerlo,Westerlo
Belgium,Westerlo,Westerlo
Belgium,SV Zulte Waregem,Zulte Waregem
Czechia,1 FK Drnovice,1 FK Drnovice
Czechia,1 SC Znojmo,1 SC Znojmo
Czechia,1fc Synot,1fc Synot
Czechia,Afk Atlantic Lazne Bohdanec,Afk Atlantic Lazne Bohdanec
Czechia,Baník Ostrava,Baník Ostrava
Czechia,Bohemians 1905,Bohemians 1905
Czechia,Bohemians Praha 1905,Bohemians 1905
Czechia,Bohemians Praha,Bohemians Praha
Czechia,Chmel Blsany,Chmel Blsany
Czechia,Dukla Praha,Dukla Prague
Czechia,FK Dukla Praha,Dukla Prague
Czechia,Dynamo České Budějovice,Dynamo České Budějovice
Czechia,FC Vitkovice,FC Vitkovice
Czechia,FK Siad Most,FK Siad Most
Czechia,FC Hradec Králové,Hradec Králové
Czechia,Hradec Králové,Hradec Králové
Czechia,Hradiste,Hradiste
Czechia,Hvzda Cheb,Hvzda Cheb
Czechia,FK Jablonec,Jablonec
Czechia,Jablonec,Jablonec
Czechia,Karviná,Karviná
Czechia,MFK Karviná,Karviná
Czechia,MFK Usti Nad Labem,MFK Usti Nad Labem
Czechia,FK Mladá Boleslav,Mladá Boleslav
Czechia,Mladá Boleslav,Mladá Boleslav
Czechia,SFC Opava,Opava
Czechia,Sfc Opava,Opava
Czechia,FK Pardubice,Pardubice
Czechia,1 FK Pribram,Příbram
Czechia,1. FK Příbram,Příbram
Czechia,Sigma Olomouc,Sigma Olomouc
Czechia,Sk Beneov,Sk Beneov
Czechia,Sk Kladno,Sk Kladno
Czechia,Slavia Praha,Slavia Prague
Czechia,Slovan Liberec,Slovan Liberec
Czechia,1. FC Slovácko,Slovácko
Czechia,Slovácko,Slovácko
Czechia,AC Sparta Praha,Sparta Prague
Czechia,Sparta Praha,Sparta Prague
Czechia,FK Teplice,Teplice
Czechia,Teplice,Teplice
Czechia,Viktoria Plzeň,Viktoria Plzeň
Czechia,Viktoria Zizkov,Viktoria Zizkov
Czechia,Vysocina Jihlava,Vysocina Jihlava
Czechia,FC Zbrojovka Brno,Zbrojovka Brno
Czechia,Zbrojovka Brno,Zbrojovka Brno
Czechia,FC Fastav Zlin,Zlín
Czechia,FC Fastav Zlín,Zlín
Czechia,FC Zlín,Zlín
Czechia,České Budějovice,České Budějovice
England,Accrington FC,Accrington FC
England,Accrington,Accrington Stanley
England,Accrington Stanley,Accrington Stanley
England,Aldershot,Aldershot Town
England,Aldershot Town,Aldershot Town
England,Alfreton Town,Alfreton Town
England,Altrincham,Altrincham
England,Altrincham FC,Altrincham
England,Alvechurch,Alvechurch
England,Arlesey Town,Arlesey Town
England,Arsenal,Arsenal
England,Arsenal (1),Arsenal
England,Arsenal FC,Arsenal
England,Arsenal.FC,Arsenal
England,Aston Villa,Aston Villa
England,Aston Villa (1),Aston Villa
England,Aston Villa FC,Aston Villa
England,Bamber Bridge,Bamber Bridge
England,Banbury United,Banbury United
England,Barnet,Barnet
England,Barnet (4),Barnet
England,Barnet FC,Barnet
England,Barnsley,Barnsley
England,Barnsley (2),Barnsley
England,Barnsley (3),Barnsley
England,Barnsley FC,Barnsley
England,Barrow,Barrow
England,Barrow (6),Barrow
England,Barrow AFC,Barrow
England,Barwell,Barwell
England,Basingstoke Town,Basingstoke Town
England,Basingstoke Town (6),Basingstoke Town
England,Bath City,Bath City
England,Bedlington Terriers (8),Bedlington Terriers
England,Biggleswade Town,Biggleswade Town
England,Billericay Town,Billericay Town
England,Birmingham,Birmingham City
England,Birmingham City,Birmingham City
England,Birmingham City (1),Birmingham City
England,Birmingham City (2),Birmingham City
England,Birmingham City FC,Birmingham City
England,Bishop's Stortford,Bishop's Stortford
England,Blackburn,Blackburn Rovers
England,Blackburn Rovers,Blackburn Rovers
England,Blackburn Rovers (1),Blackburn Rovers
England,Blackburn Rovers FC,Blackburn Rovers
England,Blackpool,Blackpool
England,Blackpool (3),Blackpool
England,Blackpool FC,Blackpool
England,Blyth Spartans,Blyth Spartans
England,Bolton,Bolton Wanderers
England,Bolton Wanderers,Bolton Wanderers
England,Bolton Wanderers (1),Bolton Wanderers
England,Bolton Wanderers (2),Bolton Wanderers
England,Bolton Wanderers FC,Bolton Wanderers
England,Boreham Wood,Boreham Wood
England,Boreham Wood (6),Boreham Wood
England,Boston United,Boston United
England,Boston United (4),Boston United
England,AFC Bournemouth,Bournemouth
England,AFC Bournemouth (3),Bournemouth
England,AFC Bournemouth (4),Bournemouth
England,Bournemouth,Bournemouth
England,Bowers & Pitsea,Bowers & Pitsea
England,Brackley Town,Brackley Town
England,Bracknell Town,Bracknell Town
England,Bradford,Bradford City
England,Bradford City,Bradford City
England,Bradford City (2),Bradford City
England,Bradford Park Avenue,Bradford Park Avenue
England,Braintree Town,Braintree Town
England,Brentford,Brentford
England,Brentford (3),Brentford
England,Brentford (4),Brentford
England,Brentford FC,Brentford
England,Brentford FC [awarded],Brentford
England,Brighton,Brighton & Hove Albion
England,Brighton & Hove Albion,Brighton & Hove Albion
England,Brighton & Hove Albion (2),Brighton & Hove Albion
England,Brighton & Hove Albion (4),Brighton & Hove Albion
England,Brighton & Hove Albion FC,Brighton & Hove Albion
England,Bristol City,Bristol City
England,Bristol City (2),Bristol City
England,Bristol City (3),Bristol City
England,Bristol City FC,Bristol City
England,Bristol Rovers,Bristol Rovers
England,Bristol Rovers (3),Bristol Rovers
England,Bristol Rovers (4),Bristol Rovers
England,Bristol Rvs,Bristol Rovers
England,Bromley,Bromley
England,Bromley FC,Bromley
England,Burnley,Burnley
England,Burnley (2),Burnley
England,Burnley (3),Burnley
England,Burnley FC,Burnley
England,Burton,Burton Albion
England,Burton Albion,Burton Albion
England,Burton Albion (5),Burton Albion
England,Burton Albion (6),Burton Albion
England,Bury,Bury
England,Bury (2),Bury
England,Bury (4),Bury
England,Bury FC,Bury
England,Buxton,Buxton
England,Camberley Town (9),Camberley Town
England,Cambridge City,Cambridge City
England,Cambridge,Cambridge United
England,Cambridge United,Cambridge United
England,Cambridge United (4),Cambridge United
England,Cambridge United FC,Cambridge United
England,Cambridge Utd,Cambridge United
England,Canvey Island,Canvey Island
England,Cardiff,Cardiff City
England,Cardiff City,Cardiff City
England,Cardiff City (3),Cardiff City
England,Cardiff City (4),Cardiff City
England,Cardiff City FC,Cardiff City
England,Carlisle,Carlisle United
England,Carlisle United,Carlisle United
England,Carlisle United (4),Carlisle United
England,Carshalton Athletic,Carshalton Athletic
England,Charlton,Charlton Athletic
England,Charlton Athletic,Charlton Athletic
England,Charlton Athletic (1),Charlton Athletic
England,Charlton Athletic FC,Charlton Athletic
England,Chatham Town,Chatham Town
England,Chelmsford City,Chelmsford City
England,Chelsea,Chelsea
England,Chelsea (1),Chelsea
England,Chelsea FC,Chelsea
England,Cheltenham,Cheltenham Town
England,Cheltenham Town,Cheltenham Town
England,Cheltenham Town (3),Cheltenham Town
England,Cheltenham Town (5),Cheltenham Town
England,Chesham United,Chesham United
England,Chester FC,Chester
England,Chester,Chester City
England,Chester City,Chester City
England,Chester City (4),Chester City
England,Chester City (5),Chester City
England,Chesterfield,Chesterfield
England,Chesterfield (3),Chesterfield
England,Chesterfield FC,Chesterfield
England,Chichester City,Chichester City
England,Chippenham Town,Chippenham Town
England,Chorley,Chorley
England,Chorley FC,Chorley
England,Coalville Town,Coalville Town
England,Colchester,Colchester United
England,Colchester United,Colchester United
England,Colchester United (3),Colchester United
England,Concord Rangers,Concord Rangers
England,Corby Town,Corby Town
England,Coventry,Coventry City
England,Coventry City,Coventry City
England,Coventry City (1),Coventry City
England,Coventry City (2),Coventry City
England,Coventry City FC,Coventry City
England,Crawley Town,Crawley Town
England,Crawley Town (6),Crawley Town
England,Cray Valley Paper Mills,Cray Valley Paper Mills
England,Crewe,Crewe Alexandra
England,Crewe Alexandra,Crewe Alexandra
England,Crewe Alexandra (2),Crewe Alexandra
England,Crewe Alexandra (3),Crewe Alexandra
England,Crystal Palace,Crystal Palace
England,Crystal Palace (2),Crystal Palace
England,Crystal Palace FC,Crystal Palace
England,Curzon Ashton,Curzon Ashton
England,Dag and Red,Dagenham & Redbridge
England,Dagenham & Redbridge,Dagenham & Redbridge
England,Dagenham & Redbridge (5),Dagenham & Redbridge
England,Dagenham and Redbridge,Dagenham & Redbridge
England,Darlington,Darlington
England,Darlington (4),Darlington
England,Darlington (4)†,Darlington
England,Darlington FC,Darlington
England,Dartford,Dartford
England,Darwen,Darwen
England,Daventry Town,Daventry Town
England,Derby,Derby County
England,Derby County,Derby County
England,Derby County (1),Derby County
England,Derby County (2),Derby County
England,Derby County FC,Derby County
England,Didcot Town,Didcot Town
England,Doncaster Rovers,Doncaster Rovers
England,Doncaster Rovers (5),Doncaster Rovers
England,Dorchester Town,Dorchester Town
England,Dorking Wanderers,Dorking Wanderers
England,Dover Athletic,Dover Athletic
England,Dover Athletic (6),Dover Athletic
England,Droylsden,Droylsden
England,Dulwich Hamlet,Dulwich Hamlet
England,Dulwich Hamlet (6),Dulwich Hamlet
England,East Thurrock United,East Thurrock United
England,Eastbourne Borough,Eastbourne Borough
England,Eastleigh,Eastleigh
England,Eastleigh FC,Eastleigh
England,Eastwood Town,Eastwood Town
England,Ebbsfleet,Ebbsfleet United
England,Ebbsfleet United,Ebbsfleet United
England,Gravesend,Ebbsfleet United
England,Emley (6),Emley
England,Enfield,Enfield
England,Enfield (6),Enfield
England,Everton,Everton
England,Everton (1),Everton
England,Everton FC,Everton
England,Exeter,Exeter City
England,Exeter City,Exeter City
England,Exeter City (4),Exeter City
England,F.C. United of Manchester,F.C. United of Manchester
England,FC Halifax Town,FC Halifax Town
England,FC United of Manchester,FC United of Manchester
England,Farnborough,Farnborough
England,Farnborough Town (5),Farnborough Town
England,Farsley,Farsley
England,Fleetwood Town,Fleetwood Town
England,Ford United (9),Ford United
England,Forest Green,Forest Green Rovers
England,Forest Green Rovers,Forest Green Rovers
England,Forest Green Rovers (5),Forest Green Rovers
England,Fulham,Fulham
England,Fulham (1),Fulham
England,Fulham (3),Fulham
England,Fulham FC,Fulham
England,AFC Fylde,Fylde
England,Gainsborough Trinity,Gainsborough Trinity
England,Gateshead,Gateshead
England,Gateshead FC,Gateshead
England,Gillingham,Gillingham
England,Gillingham (2),Gillingham
England,Gillingham (3),Gillingham
England,Gillingham FC,Gillingham
England,Glossop North End,Glossop North End
England,Gloucester City,Gloucester City
England,Gosport Borough,Gosport Borough
England,Grays,Grays Athletic
England,Gresley Rovers (6),Gresley Rovers
England,Grimsby,Grimsby Town
England,Grimsby Town,Grimsby Town
England,Grimsby Town (2),Grimsby Town
England,Grimsby Town FC,Grimsby Town
England,Guiseley,Guiseley
England,Guiseley (7),Guiseley
England,Guiseley AFC,Guiseley AFC
England,Halifax,Halifax Town
England,Halifax Town,Halifax Town
England,Halifax Town (4),Halifax Town
England,Hampton & Richmond Borough,Hampton & Richmond Borough
England,Harborough Town,Harborough Town
England,Haringey Borough,Haringey Borough
England,Harrogate Railway Athletic (8),Harrogate Railway Athletic
England,Harrogate Town,Harrogate Town
England,Harrogate Town (6),Harrogate Town
England,Harrow Borough,Harrow Borough
England,Hartlepool,Hartlepool United
England,Hartlepool United,Hartlepool United
England,Hartlepool United (4),Hartlepool United
England,Hastings United,Hastings United
England,Hastings United (6),Hastings United
England,Havant & Waterlooville,Havant & Waterlooville
England,Havant & Waterlooville (6),Havant & Waterlooville
England,Hayes,Hayes
England,Hayes (5),Hayes
England,Hayes & Yeading,Hayes & Yeading United
England,Hayes & Yeading United,Hayes & Yeading United
England,Hednesford Town,Hednesford Town
England,Hednesford Town (5),Hednesford Town
England,Hemel Hempstead Town,Hemel Hempstead Town
England,Hendon,Hendon
England,Hendon (6),Hendon
England,Hereford,Hereford United
England,Hereford United,Hereford United
England,Hereford United (5),Hereford United
England,Heybridge Swifts,Heybridge Swifts
England,Heybridge Swifts (6),Heybridge Swifts
England,Histon,Histon
England,Hitchin Town,Hitchin Town
England,Horsham,Horsham
England,Horsham[c],Horsham[c]
England,Huddersfield,Huddersfield Town
England,Huddersfield Town,Huddersfield Town
England,Huddersfield Town (2),Huddersfield Town
England,Huddersfield Town (3),Huddersfield Town
England,Huddersfield Town AFC,Huddersfield Town
England,Hull City,Hull City
England,Hull City (4),Hull City
England,Hull City AFC,Hull City
England,Hyde,Hyde United
England,Hyde United,Hyde United
England,Hythe Town,Hythe Town
England,Ilkeston Town,Ilkeston Town
England,Ipswich,Ipswich Town
England,Ipswich Town,Ipswich Town
England,Ipswich Town (2),Ipswich Town
England,Ipswich Town FC,Ipswich Town
England,Kettering Town,Kettering Town
England,Kidderminster,Kidderminster Harriers
England,Kidderminster Harriers,Kidderminster Harriers
England,Kidderminster Harriers (4),Kidderminster Harriers
England,Kidderminster Harriers (5),Kidderminster Harriers
England,King's Lynn,King's Lynn Town
England,King's Lynn Town,King's Lynn Town
England,Kingstonian,Kingstonian
England,Kingstonian (5),Kingstonian
England,Lancaster City (6),Lancaster City
England,Leatherhead,Leatherhead
England,Leeds,Leeds United
England,Leeds United,Leeds United
England,Leeds United (1),Leeds United
England,Leeds United FC,Leeds United
England,Leicester,Leicester City
England,Leicester City,Leicester City
England,Leicester City (1),Leicester City
England,Leicester City (2),Leicester City
England,Leicester City FC,Leicester City
England,Leigh RMI (6),Leigh RMI
England,Lewes,Lewes
England,Leyton Orient,Leyton Orient
England,Leyton Orient (4),Leyton Orient
England,Lincoln,Lincoln City
England,Lincoln City,Lincoln City
England,Lincoln City (3),Lincoln City
England,Lincoln City (4),Lincoln City
England,Lincoln City FC,Lincoln City
England,Liverpool,Liverpool
England,Liverpool (1),Liverpool
England,Liverpool FC,Liverpool
England,Luton,Luton Town
England,Luton Town,Luton Town
England,Luton Town (3),Luton Town
England,Luton Town FC,Luton Town
England,MK Dons,MK Dons
England,Macclesfield,Macclesfield Town
England,Macclesfield Town,Macclesfield Town
England,Macclesfield Town (3),Macclesfield Town
England,Macclesfield Town (4),Macclesfield Town
England,Maidenhead United,Maidenhead United
England,Maidstone United,Maidstone United
England,Maldon & Tiptree,Maldon & Tiptree
England,Manchester City,Manchester City
England,Manchester City (1),Manchester City
England,Manchester City (3),Manchester City
England,Manchester City FC,Manchester City
England,Manchester United,Manchester United
England,Manchester United (1),Manchester United
England,Manchester United FC,Manchester United
England,Mansfield,Mansfield Town
England,Mansfield Town,Mansfield Town
England,Mansfield Town (3),Mansfield Town
England,Mansfield Town (4),Mansfield Town
England,Margate (5),Margate
England,Marine,Marine
England,Merstham,Merstham
England,Merthyr Town,Merthyr Town
England,Merthyr Tydfil,Merthyr Tydfil
England,Metropolitan Police,Metropolitan Police
England,Middlesbrough,Middlesbrough
England,Middlesbrough (1),Middlesbrough
England,Middlesbrough FC,Middlesbrough
England,Millwall,Millwall
England,Millwall (2),Millwall
England,Millwall (3),Millwall
England,Millwall FC,Millwall
England,Milton Keynes Dons,Milton Keynes Dons
England,Moor Green (6),Moor Green
England,Morecambe,Morecambe
England,Morecambe (5),Morecambe
England,Morecambe FC,Morecambe
England,Nantwich Town,Nantwich Town
England,Needham Market,Needham Market
England,Newcastle United,Newcastle United
England,Newcastle United (1),Newcastle United
England,Newcastle United FC,Newcastle United
England,Newcastle Utd,Newcastle United
England,Newport County,Newport County
England,Newport County AFC,Newport County
England,North Ferriby United,North Ferriby United
England,Northampton,Northampton Town
England,Northampton Town,Northampton Town
England,Northampton Town (3),Northampton Town
England,Northwich,Northwich Victoria
England,Northwich Victoria,Northwich Victoria
England,Northwich Victoria (5),Northwich Victoria
England,Norton United,Norton United
England,Norwich,Norwich City
England,Norwich City,Norwich City
England,Norwich City (2),Norwich City
England,Norwich City FC,Norwich City
England,Nottingham Forest,Nottingham Forest
England,Nottingham Forest (1),Nottingham Forest
England,Nottingham Forest (2),Nottingham Forest
England,Nottingham Forest FC,Nottingham Forest
England,Notts County,Notts County
England,Notts County (3),Notts County
England,Nuneaton Town,Nuneaton Town
England,Oldham,Oldham Athletic
England,Oldham Athletic,Oldham Athletic
England,Oldham Athletic (3),Oldham Athletic
England,Oldham Athletic AFC,Oldham Athletic
England,Oxford City,Oxford City
England,Oxford,Oxford United
England,Oxford United,Oxford United
England,Oxford United (2),Oxford United
England,Oxford United (4),Oxford United
England,Oxford United FC,Oxford United
England,Oxford Utd,Oxford United
England,Peterborough,Peterborough United
England,Peterborough United,Peterborough United
England,Peterborough United (3),Peterborough United
England,Peterborough United (4),Peterborough United
England,Peterborough United FC,Peterborough United
England,Plymouth,Plymouth Argyle
England,Plymouth Argyle,Plymouth Argyle
England,Plymouth Argyle (3),Plymouth Argyle
England,Plymouth Argyle (4),Plymouth Argyle
England,Plymouth Argyle FC,Plymouth Argyle
England,Port Vale,Port Vale
England,Port Vale (2),Port Vale
England,Port Vale (3),Port Vale
England,Port Vale FC,Port Vale
England,Portsmouth,Portsmouth
England,Portsmouth (2),Portsmouth
England,Portsmouth FC,Portsmouth
England,Preston,Preston North End
England,Preston North End,Preston North End
England,Preston North End (2),Preston North End
England,Preston North End (3),Preston North End
England,Preston North End FC,Preston North End
England,Quarter-finals,Quarter-finals
England,QPR,Queens Park Rangers
England,Queens Park Rangers,Queens Park Rangers
England,Queens Park Rangers (2),Queens Park Rangers
England,Queens Park Rangers (3),Queens Park Rangers
England,Queens Park Rangers FC,Queens Park Rangers
England,Ramsgate,Ramsgate
England,Reading,Reading
England,Reading (2),Reading
England,Reading (3),Reading
England,Reading FC,Reading
England,Redbridge,Redbridge
England,Rochdale,Rochdale
England,Rochdale (4),Rochdale
England,Rochdale AFC,Rochdale
England,Rotherham,Rotherham United
England,Rotherham United,Rotherham United
England,Rotherham United (2),Rotherham United
England,Rotherham United (4),Rotherham United
England,Rotherham United FC,Rotherham United
England,Runcorn,Runcorn
England,Runcorn (6),Runcorn
England,Runcorn Halton (6),Runcorn Halton
England,Rushall Olympic,Rushall Olympic
England,Rushden & D,Rushden & Diamonds
England,Rushden & Diamonds,Rushden & Diamonds
England,Rushden & Diamonds (4),Rushden & Diamonds
England,Rushden & Diamonds (5),Rushden & Diamonds
England,Rushden & Diamonds FC,Rushden & Diamonds
England,Salford City,Salford City
England,Salisbury,Salisbury City
England,Salisbury City,Salisbury City
England,Salisbury City (6),Salisbury City
England,Scarborough,Scarborough
England,Scarborough (4),Scarborough
England,Scarborough (5),Scarborough
England,Scarborough FC,Scarborough
England,Scarborough Athletic,Scarborough Athletic
England,Scunthorpe,Scunthorpe United
England,Scunthorpe United,Scunthorpe United
England,Scunthorpe United (4),Scunthorpe United
England,Semi-finals,Semi-finals
England,Shaw Lane,Shaw Lane
England,Sheffield United,Sheffield United
England,Sheffield United (2),Sheffield United
England,Sheffield United FC,Sheffield United
England,Sheffield Utd,Sheffield United
England,Sheffield Wed,Sheffield Wednesday
England,Sheffield Wednesday,Sheffield Wednesday
England,Sheffield Wednesday (1),Sheffield Wednesday
England,Sheffield Wednesday (2),Sheffield Wednesday
England,Sheffield Wednesday FC,Sheffield Wednesday
England,Sheppey United,Sheppey United
England,Shortwood United,Shortwood United
England,Shrewsbury,Shrewsbury Town
England,Shrewsbury Town,Shrewsbury Town
England,Shrewsbury Town (4),Shrewsbury Town
England,Sixth Round Proper,Sixth Round Proper
England,Sixth round proper,Sixth round proper
England,Skelmersdale United,Skelmersdale United
England,Slough Town,Slough Town
England,Slough Town (6),Slough Town
England,Slough Town (7),Slough Town
England,Solihull Moors,Solihull Moors
England,South Shields,South Shields
England,Southampton,Southampton
England,Southampton (1),Southampton
England,Southampton FC,Southampton
England,Southampton FC v Middlesbrough FC,Southampton FC v Middlesbrough
England,Southend,Southend United
England,Southend United,Southend United
England,Southend United (4),Southend United
England,Southport,Southport
England,Southport (5),Southport
England,Southport FC,Southport
England,Spennymoor Town,Spennymoor Town
England,St Albans City,St Albans City
England,St Albans City (6),St Albans City
England,St. Albans,St. Albans
England,St. Albans City,St. Albans City
England,Stafford Rangers,Stafford Rangers
England,Stafford Rangers (6),Stafford Rangers
England,Staines Town,Staines Town
England,Stalybridge Celtic,Stalybridge Celtic
England,Stamford,Stamford
England,Stevenage,Stevenage
England,Stevenage FC,Stevenage
England,Stevenage Borough (5),Stevenage Borough
England,Stockport,Stockport County
England,Stockport County,Stockport County
England,Stockport County (2),Stockport County
England,Stockport County (3),Stockport County
England,Stoke City,Stoke City
England,Stoke City (2),Stoke City
England,Stoke City (3),Stoke City
England,Stoke City FC,Stoke City
England,Stourbridge,Stourbridge
England,Stratford Town,Stratford Town
England,AFC Sudbury,Sudbury
England,Sunderland,Sunderland
England,Sunderland (1),Sunderland
England,Sunderland (2),Sunderland
England,Sunderland AFC,Sunderland
England,Sunderland Afc,Sunderland
England,Sunderland AFC v Coventry City FC,Sunderland AFC v Coventry City
