name,rating,games,first_date,entry_rating,is_seed,Pass,EntryMode,StartR,KNormal,KNew,KNewGames,RetroGamesN
Mizokami Tomochika,3043,31,2023-03-06,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Chen Xiaotian,3042,3,2024-06-02,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kunisawa Hiroto,3042,16,2023-02-01,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Park Jinsol,3042,73,2023-01-11,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Taniguchi Toru,3042,31,2023-02-01,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wei Xiaolin,3041,6,2023-11-12,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Huang Mingyu,3040,74,2023-02-06,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wang Jianan,3040,2,2023-03-24,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yi Lingtao,3040,70,2023-02-07,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yun Seongsik,3040,8,2023-01-09,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Hwang Jaeyeon,3039,12,2024-04-18,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kurahashi Masayuki,3039,23,2023-01-23,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Ryu Minhyung,3039,23,2023-02-09,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Shi Jingyao,3039,56,2023-01-03,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wu Junyi,3039,13,2023-03-29,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Mochizuki Kenichi,3038,21,2023-02-02,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Nakane Daiki,3038,2,2025-01-23,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yu Bin,3038,6,2023-06-22,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhang Tao,3038,68,2023-02-03,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Lin Shuyang,3037,81,2023-01-06,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Terada Shuta,3037,10,2023-01-16,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wang Ziang,3037,2,2023-09-07,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Furuya Yutaka,3036,15,2023-01-26,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Han Sangcho,3036,54,2023-01-05,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Han Seungjoo,3035,76,2023-01-01,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
He Xin Ama.,3035,4,2023-03-27,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kato Yuuki,3035,8,2023-03-09,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Shiung Feng,3035,6,2023-05-29,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhang Zhehao,3035,54,2023-01-06,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
An Dongxu,3034,1,2024-06-06,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Cho Seungah,3034,96,2023-01-23,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Lee Wondo,3034,24,2023-01-09,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Chen Haoxin,3032,41,2023-02-03,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Meng Tailing,3032,6,2023-03-31,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Paek Daehyun,3032,3,2023-09-04,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
So Yokoku,3032,53,2023-02-06,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wang Yao,3032,3,2024-05-31,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhang Xinyue,3032,2,2023-07-13,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Cao Xiaoyang,3031,4,2023-02-07,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Gao Tianliang,3031,2,2025-06-09,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
He Yang,3031,10,2023-09-18,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Ji Xiang,3031,1,2025-06-14,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Sun Liyan,3031,34,2024-01-05,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Tong Yulin,3031,1,2024-06-06,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Fujii Shuya,3030,19,2023-01-25,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Nakaonoda Tomomi,3030,15,2023-05-11,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Ohba Junya,3030,26,2023-03-06,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Park Soyul,3030,49,2023-02-16,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Tsuruyama Atsushi,3030,41,2023-01-12,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wang Shuo (b),3030,3,2023-12-23,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Chen Hao,3029,29,2023-06-06,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Park Seungmun,3029,32,2023-08-14,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Adachi Toshimasa,3028,65,2023-01-09,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Lee Seongjae,3028,9,2023-03-31,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Li Zhenxiong,3028,5,2025-01-02,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yu Fulin,3028,1,2024-06-06,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Cai Jing,3027,5,2024-07-23,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Chen Yiming,3027,54,2023-05-14,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Heo Youngrak,3027,27,2023-01-09,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kim Hyunbin,3027,3,2023-01-12,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kim Ilhwan,3027,30,2023-08-14,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Miyatani Fuga,3027,3,2025-01-23,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Baek Hyeonwoo,3026,36,2023-01-12,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Ikawa Ryougo,3026,6,2023-06-15,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kim Seungjin,3026,47,2023-01-09,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Park Dongjoo,3026,3,2023-02-15,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Sasaki Tsuyoshi,3026,8,2023-09-11,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhao Yifei,3026,58,2023-03-31,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kang Jaewoo,3025,7,2024-04-01,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Nie Weiping,3025,11,2023-11-09,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Ki Minchan,3024,5,2023-12-25,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wang Ruoyu,3024,28,2023-04-06,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wang Xiru,3024,8,2023-06-07,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wei Yibo,3024,2,2024-06-03,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Hong Seyoung,3023,10,2024-03-25,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Xie Xuebin,3023,2,2024-06-02,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yanai Kazuma Insei,3023,3,2023-04-04,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhang Hao,3023,1,2023-10-17,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
He Tianyu,3022,5,2023-08-26,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Hong Seongji,3022,69,2023-01-06,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Lee Taehyun,3022,2,2025-02-07,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Park Kyuongkeun,3022,1,2025-07-19,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Sui Qinghan,3022,3,2024-03-29,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Takeuchi Kosuke,3022,10,2023-02-20,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zheng Xu,3022,1,2024-06-05,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Arai Kanta Insei,3021,3,2023-04-05,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Goto Shungo,3021,10,2023-02-02,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Han Yizhou,3021,55,2023-02-06,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kang Yootaek,3021,32,2023-01-09,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kim Sujun,3021,29,2023-03-13,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Lim Jiho,3021,3,2025-07-19,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yue Liang,3021,3,2024-06-17,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhang Yimiao,3021,3,2024-09-10,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Chen Xudong,3020,1,2023-03-22,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Huang Chen,3020,1,2024-09-10,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kanazawa Makoto,3020,1,2023-02-16,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kim Jeongsun Ama.,3020,3,2024-05-21,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Li Jianyu,3020,1,2023-03-17,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Mannami Kana,3020,11,2024-01-29,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Ohashi Hirofumi,3020,19,2023-02-06,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Sakaguchi Ryuzo,3020,1,2024-04-11,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Sotoyanagi Sebun,3020,22,2023-09-04,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Tang Chongzhe Ama.,3020,1,2023-03-22,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Tong Yihang,3020,1,2024-11-11,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Ueda Takashi,3020,1,2025-02-13,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yang Chukun Ama.,3020,5,2023-03-31,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhang Xiyuan,3020,1,2025-03-22,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhang Yandi,3020,1,2025-06-09,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhangluo Zixin,3020,1,2023-03-18,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Hong Seokui,3019,58,2023-01-25,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Huang Guanwen,3019,1,2024-11-11,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Miyagawa Fumihiko,3019,1,2025-03-17,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Shiga Tsukasa Insei,3019,3,2023-04-04,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Takemiya Youkou,3019,10,2023-02-20,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wang Wencong,3019,1,2024-07-16,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wang Yixin Ama.,3019,3,2023-03-23,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yamada Hirohei Ama.,3019,3,2024-10-24,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yo Kagen,3019,1,2023-03-23,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yu Suhao,3019,1,2025-06-09,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhou Yixiao Ama.,3019,1,2024-04-08,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Cao Dayuan,3018,8,2023-11-09,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Chen Tuli,3018,1,2025-06-11,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Chen Yang Ama.,3018,5,2023-03-22,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Choi Minseo (f),3018,5,2025-07-24,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Ishida Atsushi,3018,7,2023-08-21,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kan Minu,3018,1,2025-07-31,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kono Takashi,3018,8,2023-02-09,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Li Yuanqi,3018,1,2025-06-14,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Torii Yuta,3018,5,2023-06-01,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yang Zhiwen,3018,9,2023-04-06,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zheng Zaixiang,3018,44,2023-02-28,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Choi Hyunjae,3017,12,2023-01-09,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Ito Masashi,3017,18,2023-03-16,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kou Zhengyan,3017,4,2023-11-04,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Lee Minjin,3017,25,2023-03-31,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Nakano Hironari,3017,30,2023-03-30,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wang Meicheng,3017,1,2024-06-02,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wu Guangya,3017,10,2023-11-13,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Xu Wenli Ama.,3017,1,2025-06-10,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhao Baolong,3017,1,2025-05-10,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhou Heyang,3017,4,2024-11-16,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Bai Baoxiang Ama.,3016,7,2023-03-27,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Du Tianrui,3016,1,2024-11-11,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Mizuma Toshifumi,3016,7,2023-04-17,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Nishi Takenobu,3016,61,2023-01-11,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yang Rundong,3016,2,2024-06-03,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Arai Kanta,3015,4,2025-07-22,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Chen Bisen,3015,1,2025-04-26,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Choi Jeonggwan,3015,8,2023-01-23,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Jia Deyi,3015,5,2023-11-12,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kasai Koji,3015,1,2024-01-18,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kim Kieon,3015,3,2023-08-16,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Liu Yuncheng,3015,1,2025-06-12,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Park Jaekeun,3015,25,2023-01-09,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Rui Naiwei,3015,92,2023-03-17,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Xing Hongcheng,3015,13,2024-09-10,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yanagisawa Satoshi,3015,16,2023-03-16,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yang Shihai,3015,4,2024-12-13,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Qu Ming,3014,1,2025-06-14,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Iwata Saeka,3013,14,2023-02-22,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Lai Youcheng,3013,6,2023-01-09,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Lee Ishu,3013,14,2023-01-09,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Li Chengsen,3013,7,2023-02-07,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wang Shunbo,3013,13,2023-08-03,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhao Yikang,3013,1,2025-05-10,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Chen Boshao,3012,7,2024-04-15,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kim Minseok,3012,3,2025-03-20,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kim Nuri,3012,2,2023-11-16,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Tong Mengcheng,3012,66,2023-02-03,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhang Jiahuan,3012,14,2023-01-05,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Bian Wenkai,3011,10,2023-01-26,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Ma Jiate Ama.,3011,1,2024-06-07,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Ma Yichao,3011,2,2023-06-06,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Sun Tengyu,3011,9,2023-11-06,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Suzuki Ayumi,3011,54,2023-01-12,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yanagihara Saki,3011,50,2023-02-27,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yoda Ozora,3011,11,2023-01-06,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Tanemura Sayuri,3010,3,2023-03-09,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yun Hyunseok,3010,31,2023-08-17,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Chen Siyuan (s),3009,2,2024-03-29,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Chen Zhengxun,3009,56,2023-02-04,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Koyama Ryugo,3009,3,2023-07-10,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Na Hyun,3009,42,2023-01-09,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
You Haoyu,3009,70,2023-01-06,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Ishikura Noboru,3008,3,2023-06-29,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kiyonari Tetsuya,3008,24,2023-02-22,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Tu Jikang,3008,16,2023-03-24,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yuan Jie,3008,1,2024-06-01,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Shimojima Yohei,3007,21,2023-04-17,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Song Ronghui,3007,22,2023-05-14,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Ding Lie,3006,3,2023-10-31,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Hane Naoki,3006,46,2023-02-02,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kazama Jun,3006,4,2023-09-14,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yu Jiabu,3006,5,2023-04-06,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zheng Hong,3006,2,2024-12-13,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Hu Zihao,3005,64,2023-02-04,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhu Yi,3005,2,2025-05-03,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Miyamoto Chiharu,3004,2,2024-10-24,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Choi Hwanyoung Ama.,3003,2,2023-08-03,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Im Kyungchan,3003,8,2023-04-19,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kim Jimyeong,3003,2,2023-12-28,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Li Le,3003,2,2023-03-22,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Obuchi Kotaro,3003,23,2023-05-15,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Xiao Zebin,3003,9,2023-03-19,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhang Xuanming,3003,15,2024-03-29,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Chen Yanru,3002,4,2023-01-09,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Izumo Tetsuya,3002,2,2023-01-18,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Qiu Jinbo,3002,2,2023-03-22,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Shiga Tsukasa,3002,8,2024-03-28,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Sonoda Yasutaka,3002,2,2024-03-14,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhou Yuanjun,3002,2,2023-09-18,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Antti Tormanen,3001,2,2023-03-06,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Lee Youngjoo,3001,20,2023-06-04,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Lee Yujin,3001,2,2023-05-03,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Li Tianyuan,3001,2,2023-11-11,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Pan Wenjun Ama.,3001,2,2023-03-23,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yoo Ohseong,3001,24,2023-01-17,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yun Junsang,3001,31,2023-01-01,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Cui Xu,3000,2,2024-09-10,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Geum Jiwoo,3000,30,2023-01-02,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Hu Siyu,3000,2,2024-11-11,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kim Beomseo,3000,14,2023-03-23,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Park Hamin,3000,21,2023-01-24,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Shigekawa Akishi,3000,16,2023-04-05,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Takei Takashi,3000,4,2023-06-08,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kim Junghyun (s),2999,2,2023-08-16,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Li Xiangyu,2999,24,2023-02-06,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Wang Yucheng,2999,2,2023-02-28,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Xu Haizhe,2999,67,2023-03-28,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zeng Yuanhai,2999,9,2024-05-27,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Zhang Qin Ama.,2999,2,2023-03-29,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Imabun Taro,2998,41,2023-01-26,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Katsura Atsushi,2998,4,2023-02-20,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Li Zerui,2998,53,2023-02-06,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Okawa Takuya,2998,32,2023-03-16,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Park Yeonghun,2998,60,2023-01-05,3000,TRUE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Qiu Zilin,2998,4,2023-04-06,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Yan Huan,2998,9,2023-08-03,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Cao Youyin,2997,14,2023-07-14,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Duan Boyao,2997,16,2023-09-06,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Kim Seongi,2997,12,2023-01-17,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Li Xingtong,2997,4,2023-11-11,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
Li Ying (b),2997,2,2024-06-05,3000,FALSE,Pass1_FlatStart,Flat3000,3000,20,40,100,25
