name,rating,games,first_date,entry_rating,is_seed,Pass,EntryMode,StartR,KNormal,KNew,KNewGames,RetroGamesN
Wang Jianan,3075,2,2023-03-24,3040.4,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Abe Yoshiki,3074,23,2023-01-11,3056.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Xie Yimin,3074,87,2023-01-09,3028.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Fujita Akihiko,3073,94,2023-01-06,3033.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Huang Mingyu,3072,74,2023-02-06,3117.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kobayashi Satoru,3072,28,2023-01-23,3070.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ogata Masaki,3072,20,2023-08-07,3051.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yu Bin,3072,6,2023-06-22,3038,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Zhang Tao,3072,68,2023-02-03,3138.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Cho Hyeyeon,3071,62,2023-06-03,3069.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Mizokami Tomochika,3071,31,2023-03-06,3101.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Nakane Daiki,3071,2,2025-01-23,3038.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
O Rissei,3071,34,2023-01-26,3024.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Chen Shoulian,3070,76,2023-01-06,3041.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Hane Yasumasa,3070,7,2023-01-16,3044.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Heo Seohyun,3070,109,2023-01-09,2922.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Tanaka Yuki,3070,40,2023-02-13,3087.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Cho Sangyeon,3069,24,2024-04-01,3053.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ryu Minhyung,3069,23,2023-02-09,3038.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
An Dongxu,3068,1,2024-06-06,3034.3,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Aoki Hirotaka,3068,16,2023-02-13,3049.3,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Chen Jiarui,3068,21,2023-03-18,3049.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yun Seongsik,3068,8,2023-01-09,3040.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Han Seungjoo,3067,76,2023-01-01,3066.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
An Joyeong,3066,24,2023-07-30,3044.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Han Sangcho,3066,54,2023-01-05,3040.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
He Xin Ama.,3066,4,2023-03-27,3035,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ozeki Minoru Ama.,3066,7,2024-05-19,3044.5,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wang Ziang,3066,2,2023-09-07,3037,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Cao Xiaoyang,3065,4,2023-02-07,3031.4,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Chen Weiting,3065,98,2023-01-03,3120.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Gao Xing,3065,64,2023-03-31,3024.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yi Lingtao,3065,70,2023-02-07,2984.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Shuto Shun,3064,26,2023-02-13,3039.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Park Jinsol,3063,73,2023-01-11,2887.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wei Xiaolin,3063,6,2023-11-12,3041,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Hwang Jaeyeon,3062,12,2024-04-18,3038.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kim Yeongsam,3062,35,2023-03-10,3019.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Muramatsu Hiroki,3062,31,2023-03-30,3003.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Taniguchi Toru,3062,31,2023-02-01,3080.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Tong Yulin,3062,1,2024-06-06,3031.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ji Xiang,3061,1,2025-06-14,3031.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Mochizuki Kenichi,3061,21,2023-02-02,3038.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Baek Hyeonwoo,3060,36,2023-01-12,3078.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
He Yang,3059,10,2023-09-18,3030.6,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Li He,3059,114,2023-03-18,3072.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Takeshita Ryoya,3059,30,2023-03-06,3045.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wang Shuo (b),3059,3,2023-12-23,3029.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kim Hyunbin,3058,3,2023-01-12,3026.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Meng Tailing,3058,6,2023-03-31,3031.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Paek Daehyun,3058,3,2023-09-04,3031.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kato Yuuki,3057,8,2023-03-09,3035.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Li Xiaoxi (s),3057,91,2023-02-28,2976.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wang Yao,3057,3,2024-05-31,3032.3,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Gao Tianliang,3056,2,2025-06-09,3031.3,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kim Hyemin,3056,74,2023-03-17,2978,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kunisawa Hiroto,3056,16,2023-02-01,3041.6,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Han Yizhou,3055,55,2023-02-06,3081.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wang Xiru,3055,8,2023-06-07,3024.3,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yu Fulin,3055,1,2024-06-06,3028,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Hoshiai Shiho,3054,69,2023-01-30,2983.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Zhang Xinyue,3054,2,2023-07-13,3031.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Cai Jing,3053,5,2024-07-23,3026.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kang Jaewoo,3053,7,2024-04-01,3024.6,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kurahashi Masayuki,3053,23,2023-01-23,3038.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Nakaonoda Tomomi,3053,15,2023-05-11,3029.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Shiung Feng,3053,6,2023-05-29,3035.3,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Furuya Yutaka,3052,15,2023-01-26,3036.5,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Terada Shuta,3052,10,2023-01-16,3037,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wu Junyi,3052,13,2023-03-29,3039.4,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Chen Hao,3051,29,2023-06-06,3020.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Lee Wondo,3051,24,2023-01-09,3033.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Miyatani Fuga,3051,3,2025-01-23,3026.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Tang Yi,3051,59,2023-03-17,3118.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Adachi Toshimasa,3050,65,2023-01-09,3141.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
He Tianyu,3050,5,2023-08-26,3021.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Lee Seongjae,3050,9,2023-03-31,3028.3,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Chen Haoxin,3049,41,2023-02-03,2957.5,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yu Zhiying,3049,143,2023-03-07,3153.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Chen Zhengxun,3048,56,2023-02-04,3058,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Nyu Eiko,3048,105,2023-01-12,3017.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wei Yibo,3048,2,2024-06-03,3023.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Hong Seongji,3047,69,2023-01-06,3115.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Park Dongjoo,3047,3,2023-02-15,3025.6,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
So Yokoku,3047,53,2023-02-06,3078,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Zheng Zaixiang,3047,44,2023-02-28,3038.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Xie Xuebin,3045,2,2024-06-02,3022.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Zhang Hao,3045,1,2023-10-17,3023.4,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Cao Dayuan,3044,8,2023-11-09,3017.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ikawa Ryougo,3044,6,2023-06-15,3025.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ki Minchan,3044,5,2023-12-25,3023.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Lee Taehyun,3043,2,2025-02-07,3022.3,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Li Zhenxiong,3043,5,2025-01-02,3027.6,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Park Kyuongkeun,3043,1,2025-07-19,3022.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Zheng Xu,3043,1,2024-06-05,3021.5,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Heo Youngrak,3042,27,2023-01-09,3024.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Fujii Shuya,3041,19,2023-01-25,3029.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kim Seungjin,3041,47,2023-01-09,2985.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ohba Junya,3041,26,2023-03-06,3008,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Tong Mengcheng,3041,66,2023-02-03,2974.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Arai Kanta Insei,3040,3,2023-04-05,3020.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kanazawa Makoto,3040,1,2023-02-16,3020,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Nie Weiping,3040,11,2023-11-09,3024.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Tang Chongzhe Ama.,3040,1,2023-03-22,3020,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Tsuruyama Atsushi,3040,41,2023-01-12,2985.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wang Wencong,3040,1,2024-07-16,3018.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Huang Chen,3039,1,2024-09-10,3020,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Lim Jiho,3039,3,2025-07-19,3021.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kim Jeongsun Ama.,3038,3,2024-05-21,3020.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kim Sujun,3038,29,2023-03-13,3048.2,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Sakaguchi Ryuzo,3038,1,2024-04-11,3020,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Tong Yihang,3038,1,2024-11-11,3020,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ueda Takashi,3038,1,2025-02-13,3020,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Zhang Xiyuan,3038,1,2025-03-22,3020,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Zhang Yimiao,3038,3,2024-09-10,3021.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Zhangluo Zixin,3038,1,2023-03-18,3020,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wang Yubo,3037,86,2023-03-18,2982.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Chen Xudong,3036,1,2023-03-22,3020,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Hong Seyoung,3036,10,2024-03-25,3023,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kou Zhengyan,3036,4,2023-11-04,3017.4,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Miyagawa Fumihiko,3036,1,2025-03-17,3019.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Mukai Chiaki,3036,55,2023-03-13,3018.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Na Hyun,3036,42,2023-01-09,3015.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Sui Qinghan,3036,3,2024-03-29,3022.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wang Yixin Ama.,3036,3,2023-03-23,3019.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wu Guangya,3036,10,2023-11-13,3017.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yo Kagen,3036,1,2023-03-23,3018.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Zhang Yandi,3036,1,2025-06-09,3020,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Hong Seokui,3035,58,2023-01-25,3055.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wang Ruoyu,3035,28,2023-04-06,3035.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yang Zhiwen,3035,9,2023-04-06,3018.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yue Liang,3035,3,2024-06-17,3021.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Fang Ruoxi,3034,88,2023-03-17,3070,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Huang Guanwen,3034,1,2024-11-11,3018.5,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Sasaki Tsuyoshi,3034,8,2023-09-11,3025.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yamada Hirohei Ama.,3034,3,2024-10-24,3019.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kan Minu,3033,1,2025-07-31,3017.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Li Yuanqi,3033,1,2025-06-14,3017.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ohashi Hirofumi,3033,19,2023-02-06,3020,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Torii Yuta,3033,5,2023-06-01,3018.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yu Suhao,3033,1,2025-06-09,3018.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Li Jianyu,3032,1,2023-03-17,3020,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yanai Kazuma Insei,3032,3,2023-04-04,3023.3,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Zhao Baolong,3032,1,2025-05-10,3016.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Zhou Heyang,3032,4,2024-11-16,3017.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Zhou Yixiao Ama.,3032,1,2024-04-08,3018.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Chen Bisen,3031,1,2025-04-26,3015.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Chen Tuli,3031,1,2025-06-11,3017.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kono Takashi,3031,8,2023-02-09,3018.5,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Lin Shuyang,3031,81,2023-01-06,3069.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wang Meicheng,3031,1,2024-06-02,3016.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yang Rundong,3031,2,2024-06-03,3016,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Chen Yang Ama.,3030,5,2023-03-22,3018.5,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ishida Atsushi,3030,7,2023-08-21,3017.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yang Shihai,3030,4,2024-12-13,3014.6,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Bai Baoxiang Ama.,3029,7,2023-03-27,3016,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Choi Hyunjae,3029,12,2023-01-09,3017.4,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kim Nuri,3029,2,2023-11-16,3012.4,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Choi Minseo (f),3028,5,2025-07-24,3018,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Hu Zihao,3028,64,2023-02-04,3040.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Nishi Takenobu,3028,61,2023-01-11,3017.9,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Park Seungmun,3028,32,2023-08-14,3016.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Goto Shungo,3027,10,2023-02-02,3021.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kim Kieon,3027,3,2023-08-16,3014.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ma Yichao,3027,2,2023-06-06,3011,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Takeuchi Kosuke,3027,10,2023-02-20,3021.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Xu Wenli Ama.,3027,1,2025-06-10,3016.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Du Tianrui,3026,1,2024-11-11,3015.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kang Yootaek,3026,32,2023-01-09,2983.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kim Minseok,3026,3,2025-03-20,3011.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Park Jaekeun,3026,25,2023-01-09,3015.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Shiga Tsukasa Insei,3026,3,2023-04-04,3018.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Sun Tengyu,3026,9,2023-11-06,3011.4,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Takemiya Youkou,3026,10,2023-02-20,3018.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Xing Hongcheng,3026,13,2024-09-10,3014.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yang Chukun Ama.,3026,5,2023-03-31,3020.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Sotoyanagi Sebun,3025,22,2023-09-04,3020.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Chen Yichun,3024,43,2023-08-19,3029.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Lee Ishu,3024,14,2023-01-09,3013.5,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Li Chengsen,3024,7,2023-02-07,3012.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Li Zerui,3024,53,2023-02-06,3036.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Liu Yuncheng,3024,1,2025-06-12,3014.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ito Masashi,3023,18,2023-03-16,3017.4,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Park Yeonghun,3023,60,2023-01-05,2949.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Qu Ming,3023,1,2025-06-14,3014,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Wang Shunbo,3023,13,2023-08-03,3012.6,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Choi Jeonggwan,3022,8,2023-01-23,3015.4,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kasai Koji,3022,1,2024-01-18,3014.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Zhao Yikang,3022,1,2025-05-10,3012.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Kim Ilhwan,3021,30,2023-08-14,3010.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Li Xiangyu,3021,24,2023-02-06,2999,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Nakano Hironari,3021,30,2023-03-30,2998.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Shi Jingyao,3021,56,2023-01-03,2997.8,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Hane Naoki,3020,46,2023-02-02,3037.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Lai Youcheng,3020,6,2023-01-09,3013.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Mannami Kana,3020,11,2024-01-29,3020.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ishikura Noboru,3019,3,2023-06-29,3007.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Ma Jiate Ama.,3019,1,2024-06-07,3011.1,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yang Zixuan,3019,110,2023-01-06,3003.7,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yoda Ozora,3019,11,2023-01-06,3010.9,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Chen Siyuan (s),3018,2,2024-03-29,3008.7,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Sim Jaeik,3018,52,2023-01-12,3014.4,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Bian Wenkai,3017,10,2023-01-26,3010.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Jia Deyi,3017,5,2023-11-12,3015.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Mizuma Toshifumi,3017,7,2023-04-17,3016,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Yanagisawa Satoshi,3017,16,2023-03-16,3014.6,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Arai Kanta,3016,4,2025-07-22,3015.2,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Cho Seungah,3016,96,2023-01-23,2999.1,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Shimojima Yohei,3016,21,2023-04-17,3006.6,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Park Hamin,3015,21,2023-01-24,3000.3,TRUE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
Tu Jikang,3015,16,2023-03-24,3007.8,FALSE,Pass2_RetroStart,RetroFromPass1FirstN,3000,20,40,100,25
