Team,Rating,Games,FirstMatchDate,EntryRating,Pass,BaseK,ProvisionalK,ProvisionalGames,EntryMode,EntryRatingStart,EntryRatingEnd,EntryDateStart,EntryDateEnd,BaselineStartRating,RetroGamesN
Canary Islands,2113,4,1996-02-06,2079.7,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Malta,2110,456,1957-02-24,2209.5,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Guinea-Bissau,2110,188,1953-06-02,2221.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Niue,2109,2,1983-08-20,2121.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Moldova,2109,295,1956-08-12,2211.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Congo,2108,406,1960-04-14,2199.1,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Mayotte,2107,38,2001-11-20,2060.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Singapore,2107,694,1953-04-11,2222.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
India,2106,530,1938-09-03,2271.1,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Lesotho,2105,295,1970-08-08,2164.7,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Menorca,2104,25,2007-06-30,2041.7,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Belize,2103,119,1983-12-08,2120.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Central African Republic,2102,136,1960-04-14,2199.1,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Grenada,2098,257,1938-08-17,2271.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Philippines,2097,338,1913-02-04,2356.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Abkhazia,2094,32,2012-09-25,2024.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Greenland,2093,77,1980-07-02,2131.7,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Lithuania,2091,429,1923-06-24,2321.8,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Palau,2088,2,1987-03-06,2109.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Saint Lucia,2085,229,1938-01-09,2273.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Shetland,2084,58,1989-07-06,2101.6,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Iraqi Kurdistan,2084,27,2008-07-07,2038.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Kárpátalja,2077,11,2016-08-01,2011.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Wallis Islands and Futuna,2076,24,1966-12-11,2176.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
County of Nice,2076,9,2014-06-02,2018.6,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Arameans Suryoye,2068,10,2008-07-09,2038.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Crimea,2064,5,2006-11-19,2043.7,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Ellan Vannin,2063,22,2014-04-06,2019.1,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Kiribati,2060,11,1979-08-30,2134.5,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Gozo,2059,14,2009-06-22,2035.1,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Artsakh,2059,11,2012-09-25,2024.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Eswatini,2059,274,1968-05-01,2172.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Gotland,2058,30,1999-06-27,2068.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Sealand,2057,12,2004-05-15,2052.1,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Sint Maarten,2056,58,1989-05-07,2102.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Yemen,2053,266,1966-04-02,2179.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Panjab,2053,19,2015-05-30,2015.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Western Isles,2053,34,2005-07-11,2048.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Monaco,2048,24,2000-06-11,2065.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Antigua and Barbuda,2047,231,1972-11-10,2157.1,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Samoa,2047,71,1979-08-31,2134.5,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Yorkshire,2046,7,2018-01-28,2006.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Republic of St. Pauli,2041,4,2006-05-29,2045.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Montserrat,2041,66,1991-05-10,2095.5,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Orkney,2034,28,2001-07-08,2061.6,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Sápmi,2034,29,2006-11-20,2043.7,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Tamil Eelam,2034,24,2012-06-05,2025.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Micronesia,2033,7,1999-06-05,2068.6,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
United Koreans in Japan,2032,12,2016-05-30,2012,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Chad,2032,138,1961-12-25,2193.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Chechnya,2030,3,2005-05-03,2048.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Găgăuzia,2027,3,2006-11-19,2043.7,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
South Ossetia,2026,16,2014-06-02,2018.6,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Felvidék,2026,12,2015-05-30,2015.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Franconia,2025,3,2014-05-29,2018.6,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Saint Barthélemy,2024,10,2010-07-03,2031.7,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Aruba,2023,149,1924-04-06,2319.1,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Western Armenia,2023,16,2016-05-30,2012,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Saint Martin,2022,66,1990-03-24,2099.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Sark,2022,4,2003-06-29,2055,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Dominica,2021,213,1932-03-23,2292.6,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Saugeais,2021,1,2013-06-29,2021.7,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Western Sahara,2020,5,2012-06-04,2025.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Madrid,2020,1,2013-06-07,2021.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Tuvalu,2020,39,1979-08-30,2134.5,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Maule Sur,2019,2,2022-06-17,2000,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Barbados,2019,300,1929-04-20,2302.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Romani people,2019,7,2007-06-07,2041.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Afghanistan,2019,144,1941-08-10,2261.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Donetsk PR,2018,6,2015-05-14,2015.5,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Cascadia,2018,7,2018-05-31,2005.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Vatican City,2018,7,2002-11-23,2057,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Cilento,2018,1,2011-12-29,2026.7,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Surrey,2015,1,2018-05-06,2005.5,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Parishes of Jersey,2014,3,2018-10-21,2004,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Somaliland,2011,6,2014-05-17,2018.8,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Biafra,2011,3,2022-05-22,2000,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Délvidék,2010,2,2016-08-01,2011.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Elba Island,2009,1,2022-07-16,2000,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Seborga,2009,1,2014-08-10,2018,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Cook Islands,2009,53,1971-09-11,2161,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Luhansk PR,2007,6,2015-05-05,2015.5,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Hitra,2005,23,1997-06-29,2075,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
South Sudan,2004,78,2012-07-10,2024.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Matabeleland,2003,8,2018-05-31,2005.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Eritrea,2001,71,1992-06-26,2091.7,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Ambazonia,2001,6,2005-06-23,2048.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Ryūkyū,2000,1,2016-11-26,2010.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Mapuche,2000,2,2022-06-17,2000,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Two Sicilies,1999,6,2010-05-31,2032,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Kabylia,1999,6,2018-05-31,2005.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Chameria,1999,7,2019-06-02,2001.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
West Papua,1999,1,2022-11-13,2000,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Székely Land,1997,27,2014-11-08,2017.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Saint Pierre and Miquelon,1993,7,2010-09-22,2030.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Bonaire,1992,41,2010-10-29,2030.6,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Myanmar,1992,510,1951-03-05,2229.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Mauritius,1990,325,1947-02-15,2242.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Hmong,1990,3,2023-08-04,2000,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Yoruba Nation,1990,2,2022-05-21,2000,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Cayman Islands,1981,116,1985-03-03,2116.1,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Saare County,1980,35,1999-06-27,2068.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Aymara,1980,2,2022-06-18,2000,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Ticino,1978,2,2023-06-17,2000,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Raetia,1978,26,2011-12-04,2026.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Marshall Islands,1975,2,2025-08-14,2000,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Bangladesh,1972,303,1973-07-27,2154.8,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Gibraltar,1971,157,1993-07-04,2088.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Barawa,1971,12,2016-08-25,2011.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Darfur,1970,7,2012-06-04,2025.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
São Tomé and Príncipe,1968,71,1976-05-02,2145.6,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Taiwan,1966,237,1950-04-16,2232.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Nepal,1962,268,1972-10-13,2157.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Bahamas,1957,65,1971-04-14,2162.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Tonga,1953,68,1979-08-29,2134.5,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Saint Helena,1953,8,2019-06-12,2001.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Chagos Islands,1950,16,2011-12-04,2026.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Andorra,1941,224,1996-11-13,2077.1,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Frøya,1939,37,1997-06-29,2075,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Falkland Islands,1938,33,2001-07-08,2061.6,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Tibet,1936,16,2001-06-30,2061.7,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Turks and Caicos Islands,1933,52,1999-02-24,2069.5,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Alderney,1932,135,1905-04-17,2382.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Maldives,1923,231,1979-08-27,2134.5,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Mongolia,1907,101,1942-08-10,2258,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
British Virgin Islands,1903,119,1985-11-05,2113.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Cambodia,1902,293,1954-11-01,2217.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Northern Mariana Islands,1900,30,1998-07-30,2071.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
American Samoa,1899,53,1983-08-20,2121.2,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Guam,1891,118,1975-08-02,2148.1,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
United States Virgin Islands,1884,76,1998-03-22,2072.6,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Sri Lanka,1884,248,1952-03-24,2225.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Djibouti,1883,111,1947-12-05,2240.3,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Somalia,1877,124,1963-11-11,2187.1,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Liechtenstein,1874,255,1981-06-14,2128.5,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Seychelles,1870,176,1974-03-13,2152.7,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Pakistan,1869,244,1952-03-18,2226,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Laos,1857,224,1961-12-12,2193.5,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Anguilla,1839,89,1985-11-05,2113.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Brunei,1827,137,1971-05-22,2162,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Macau,1813,143,1949-01-25,2236.4,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
San Marino,1790,221,1990-11-14,2097.1,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Timor-Leste,1781,86,2003-03-21,2055.9,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
Bhutan,1773,109,1982-04-01,2125.8,Pass1_TimeEntry,20,20,100,TimeLinear,2500,2000,1870-01-01,2020-01-01,2300,100
